 0.74439E+07 0.11542E+06 0.00000E+00    10901      985    3      980 0.132E-03 0.65978E+02  0.74439E+07  0.75958E+04  0.75958E+04      980
   1    0.82374E+07    0.34478E+06    0.16505E+01    0.51551E+08    0.82374E+07
   2    0.74553E+07    0.13691E+06    0.10241E+01    0.21835E+08    0.74553E+07
   3    0.73869E+07    0.79876E+05    0.85280E+00    0.15175E+08    0.73869E+07
