 0.73437E+07 0.67454E+05 0.00000E+00    10901      986    3      982 0.134E-03 0.65598E+02  0.73437E+07  0.74783E+04  0.74783E+04      982
   1    0.73788E+07    0.31377E+06    0.16768E+01    0.53224E+08    0.73788E+07
   2    0.73353E+07    0.13554E+06    0.10305E+01    0.18662E+08    0.73353E+07
   3    0.73443E+07    0.80272E+05    0.86201E+00    0.13864E+08    0.73443E+07
