 0.74033E+07 0.67999E+05 0.00000E+00    10901      976    3      972 0.131E-03 0.66359E+02  0.74033E+07  0.76165E+04  0.76165E+04      972
   1    0.72575E+07    0.30691E+06    0.16676E+01    0.52212E+08    0.72575E+07
   2    0.73537E+07    0.13790E+06    0.10458E+01    0.22992E+08    0.73537E+07
   3    0.74296E+07    0.80822E+05    0.85795E+00    0.13931E+08    0.74296E+07
