 0.75217E+07 0.83153E+05 0.00000E+00    10901     1004    3     1000 0.133E-03 0.66923E+02  0.75217E+07  0.75217E+04  0.75217E+04     1000
   1    0.77448E+07    0.31929E+06    0.16257E+01    0.52915E+08    0.77448E+07
   2    0.80648E+07    0.64762E+06    0.44782E+01    0.19689E+10    0.80648E+07
   3    0.74927E+07    0.86873E+05    0.91441E+00    0.15310E+08    0.74927E+07
