0.81078E+06 0.82385E+04 0.00000E+01 14032 0 0 1752 0.21600E-02 0.00000E+01 0.81078E+06 0.00000E+01 0.00000E+01 0
1 802590.0 50676.0 1.9967 13937000.0 802590.0
2 781240.0 23158.0 1.3257 5271000.0 781240.0
3 814490.0 13940.0 1.0825 3105000.0 814490.0
4 830750.0 52564.0 2.0009 12392000.0 830750.0
5 802030.0 23134.0 1.2899 5755400.0 802030.0
6 819210.0 13987.0 1.0798 3129400.0 819210.0
