 0.73591E+07 0.67660E+05 0.00000E+00    10901     1031    3     1027 0.140E-03 0.65971E+02  0.73591E+07  0.71656E+04  0.71656E+04     1027
   1    0.76001E+07    0.32474E+06    0.16849E+01    0.51248E+08    0.76001E+07
   2    0.72354E+07    0.13445E+06    0.10363E+01    0.23083E+08    0.72354E+07
   3    0.73861E+07    0.80655E+05    0.86122E+00    0.14078E+08    0.73861E+07
